genre_1,genre_2,release_year,count
Drama,Thriller,1931,7
Fantasy,Horror,1987,10
Adventure,Drama,1963,9
Adventure,History,1963,3
Adventure,Thriller,1963,4
Adventure,War,1963,1
Drama,History,1963,7
Drama,Thriller,1963,9
Drama,War,1963,10
History,Thriller,1963,1
History,War,1963,3
Thriller,War,1963,1
Drama,War,1978,8
Action,Music,1981,1
Action,Thriller,1981,15
Drama,Music,1981,6
Drama,Thriller,1981,24
Music,Thriller,1981,1
Fantasy,Romance,1993,6
Mystery,Thriller,1962,5
Drama,Music,1990,5
Comedy,Crime,1944,4
Adventure,Comedy,1985,18
Adventure,Family,1985,14
Adventure,Science_Fiction,1985,13
Comedy,Family,1985,12
Family,Science_Fiction,1985,9
Drama,History,1970,8
Drama,War,1970,15
History,War,1970,5
Comedy,Crime,1986,12
Comedy,Drama,1986,30
Animation,Science_Fiction,1988,3
Action,Adventure,1986,17
Action,Fantasy,1986,7
Adventure,Fantasy,1986,7
Comedy,History,1990,1
Drama,History,1990,11
History,Romance,1990,4
Comedy,Science_Fiction,1974,4
Animation,Music,1940,1
Family,Music,1940,1
Crime,Drama,1946,19
Crime,Mystery,1946,16
Crime,Thriller,1946,12
Drama,Mystery,1946,14
Mystery,Thriller,1946,16
Comedy,Drama,1988,42
Comedy,Thriller,1988,10
Drama,Thriller,1988,37
Drama,Fantasy,1980,10
Drama,Romance,1980,31
Drama,Science_Fiction,1980,7
Fantasy,Romance,1980,4
Fantasy,Science_Fiction,1980,10
Romance,Science_Fiction,1980,2
Action,Adventure,1959,8
Action,Drama,1959,16
Action,History,1959,2
Adventure,Drama,1959,8
Adventure,History,1959,2
Drama,History,1959,7
Comedy,Music,1984,3
Documentary,Music,1982,1
Comedy,Romance,1988,26
Comedy,Romance,1985,33
Drama,War,1984,5
History,War,1984,3
Comedy,Drama,1985,30
Action,Adventure,1956,10
Action,Science_Fiction,1956,2
Adventure,Science_Fiction,1956,3
Drama,Fantasy,1989,8
Adventure,Drama,1975,12
Crime,Drama,1969,10
Crime,History,1969,1
Crime,Western,1969,1
Drama,History,1969,9
Drama,Western,1969,8
History,Western,1969,1
Action,Drama,1991,23
Drama,Science_Fiction,1991,3
Documentary,Music,1996,3
Action,Horror,1992,4
Action,Science_Fiction,1992,11
Comedy,Horror,1981,8
Horror,Thriller,1983,20
Drama,Horror,1979,8
Horror,Mystery,1986,4
Drama,Fantasy,1977,3
Drama,Horror,1977,10
Drama,Thriller,1977,26
Fantasy,Horror,1977,5
Fantasy,Thriller,1977,3
Horror,Thriller,1977,11
Crime,Drama,1987,23
Crime,Horror,1987,3
Crime,Mystery,1987,7
Crime,Thriller,1987,23
Drama,Horror,1987,10
Drama,Mystery,1987,8
Drama,Thriller,1987,34
Horror,Mystery,1987,7
Horror,Thriller,1987,13
Mystery,Thriller,1987,12
Horror,Science_Fiction,1958,24
Comedy,Horror,1980,8
Comedy,Science_Fiction,1980,6
Horror,Science_Fiction,1980,10
Horror,Thriller,1991,12
Horror,Thriller,1945,6
Horror,Romance,1992,2
Horror,Science_Fiction,1935,1
Drama,Thriller,1962,7
Horror,Thriller,1976,15
Drama,Fantasy,1982,6
Drama,Horror,1982,9
Fantasy,Horror,1982,4
Fantasy,Thriller,1982,1
Horror,Thriller,1982,18
Fantasy,Horror,1922,1
Action,Drama,1997,33
Action,Horror,1997,3
Action,Mystery,1997,6
Drama,Horror,1997,8
Drama,Mystery,1997,21
Drama,Thriller,1997,65
Documentary,Drama,1996,2
Adventure,Mystery,1979,4
Adventure,Science_Fiction,1979,8
Mystery,Science_Fiction,1979,2
Action,Adventure,1991,23
Adventure,Science_Fiction,1991,6
Adventure,Thriller,1991,8
Action,Adventure,1982,23
Action,Science_Fiction,1982,11
Action,Thriller,1982,16
Adventure,Thriller,1982,6
Action,Adventure,1984,18
Adventure,Science_Fiction,1984,9
Adventure,Thriller,1984,7
Adventure,Science_Fiction,1986,5
Action,Fantasy,1992,7
Action,Adventure,1988,20
Action,Crime,1988,23
Action,Drama,1988,29
Action,Western,1988,2
Adventure,Crime,1988,7
Adventure,Western,1988,2
Crime,Drama,1988,25
Crime,Western,1988,1
Drama,Western,1988,2
Comedy,Family,1982,10
Drama,Family,1982,9
Drama,Music,1982,11
Family,Music,1982,3
Family,Romance,1982,4
Action,Western,1958,10
Adventure,Horror,1975,1
Adventure,Thriller,1975,6
Horror,Thriller,1975,13
Horror,Thriller,1978,23
Comedy,Crime,1987,17
Comedy,Crime,1992,9
Action,Adventure,1992,17
Action,History,1992,2
Action,Romance,1992,9
Action,War,1992,1
Adventure,Drama,1992,15
Adventure,History,1992,3
Adventure,War,1992,1
History,Romance,1992,1
History,War,1992,3
Romance,War,1992,2
History,Music,1996,1
Adventure,Drama,1971,7
Action,Crime,1997,29
Crime,Drama,1997,49
Crime,Mystery,1997,10
Crime,Thriller,1997,42
Documentary,Romance,1995,1
Documentary,Thriller,1995,1
Foreign,Romance,1995,3
Crime,TV_Movie,1996,5
Drama,TV_Movie,1996,17
Action,Adventure,1997,34
Action,Comedy,1997,29
Action,Family,1997,8
Action,Romance,1997,13
Adventure,Comedy,1997,23
Adventure,Family,1997,18
Adventure,Romance,1997,5
Family,Romance,1997,7
Adventure,Crime,1997,4
Adventure,Thriller,1997,14
Comedy,Crime,1997,19
Comedy,Thriller,1997,13
Comedy,Drama,1997,62
Foreign,Romance,1996,10
Action,Foreign,1997,7
Comedy,Foreign,1997,7
Drama,Foreign,1997,19
Foreign,Romance,1997,7
Drama,History,1997,17
History,Romance,1996,2
Action,Science_Fiction,1997,27
Adventure,Science_Fiction,1997,17
Romance,Science_Fiction,1997,7
Romance,Thriller,1997,14
Science_Fiction,Thriller,1997,20
Comedy,Mystery,1996,2
Drama,Foreign,1996,17
Animation,Comedy,1997,12
Animation,Family,1997,13
Animation,Music,1997,1
Comedy,Music,1997,4
Family,Music,1997,2
Action,Fantasy,1997,10
Adventure,Fantasy,1997,18
Family,Fantasy,1997,15
Family,Science_Fiction,1997,7
Family,Thriller,1997,1
Fantasy,Science_Fiction,1997,14
Fantasy,Thriller,1997,6
Adventure,Horror,1997,2
Drama,War,1997,5
History,War,1997,5
Drama,Science_Fiction,1997,12
Comedy,Science_Fiction,1997,11
Crime,Science_Fiction,1997,2
Crime,Romance,1997,8
Fantasy,Romance,1995,2
Crime,Fantasy,1997,1
Adventure,Animation,1997,6
Animation,Fantasy,1997,13
Animation,Romance,1997,3
Comedy,Fantasy,1997,17
Fantasy,Romance,1997,9
Drama,Science_Fiction,1992,4
Comedy,War,1996,1
Mystery,Science_Fiction,1997,5
Action,Fantasy,1982,7
Horror,Science_Fiction,1997,8
Fantasy,Horror,1997,5
Drama,Family,1997,10
Action,Drama,1998,34
Action,Thriller,1998,54
Drama,Thriller,1998,56
Adventure,Drama,1997,10
Action,Adventure,1990,18
Adventure,Thriller,1990,7
Adventure,History,1997,3
History,Romance,1997,3
Drama,Music,1997,6
Documentary,Music,1997,2
Mystery,Romance,1997,2
Drama,Fantasy,1997,7
Family,Mystery,1997,1
Fantasy,Mystery,1997,5
Horror,Science_Fiction,1998,11
Horror,Thriller,1998,18
Science_Fiction,Thriller,1998,10
Adventure,Mystery,1997,1
Action,Comedy,1981,12
Foreign,Music,1997,1
Music,Romance,1997,3
Crime,Drama,1985,22
Crime,Romance,1985,3
Crime,Thriller,1985,23
Drama,Thriller,1985,22
Romance,Thriller,1985,3
Comedy,Drama,1998,92
Comedy,Fantasy,1998,17
Comedy,Romance,1998,64
Drama,Fantasy,1998,18
Fantasy,Romance,1998,8
History,Mystery,1997,1
Comedy,Horror,1997,5
Comedy,Crime,1998,27
Action,Comedy,1998,26
Action,Family,1998,3
Comedy,Family,1998,28
Action,Drama,1999,32
Crime,Drama,1998,45
Crime,Thriller,1998,37
Action,Adventure,1998,30
Adventure,Thriller,1998,13
Mystery,Science_Fiction,1998,5
Crime,Fantasy,1998,1
Fantasy,Thriller,1998,5
Fantasy,Horror,1998,7
Action,History,1997,3
Foreign,History,1997,3
Foreign,Thriller,1997,3
History,Thriller,1997,1
Adventure,Music,1997,1
Fantasy,Music,1997,2
Action,Horror,1998,5
Action,Science_Fiction,1998,20
Adventure,Horror,1998,3
Adventure,Science_Fiction,1998,13
Comedy,Thriller,1998,20
Crime,Mystery,1998,11
Drama,Mystery,1998,19
Action,Crime,1998,23
Crime,Romance,1998,13
Action,Music,1998,1
Comedy,Music,1998,7
Crime,Music,1998,3
Mystery,Romance,1998,6
Mystery,Thriller,1998,20
Romance,Thriller,1998,11
Adventure,Comedy,1998,20
Adventure,Fantasy,1998,12
Adventure,Music,1998,2
Fantasy,Music,1998,1
Adventure,Documentary,1998,1
Adventure,Drama,1998,15
Drama,Family,1998,18
Animation,Comedy,1998,9
Animation,Family,1998,21
Adventure,Family,1998,19
Family,Science_Fiction,1998,2
Comedy,Mystery,1998,5
Documentary,Music,1998,3
Drama,TV_Movie,1995,6
Romance,TV_Movie,1995,1
Crime,History,1998,1
Drama,History,1998,15
History,Romance,1998,3
Action,Romance,1998,7
Animation,Drama,1998,3
Animation,Fantasy,1998,5
Animation,Romance,1998,2
Family,Fantasy,1998,13
Family,Romance,1998,4
Action,Western,1998,3
Adventure,Western,1998,1
Comedy,Western,1998,1
Adventure,Romance,1998,2
Adventure,Animation,1998,9
Drama,Mystery,1975,11
Drama,Thriller,1975,27
Mystery,Thriller,1975,14
Adventure,Crime,1998,3
Action,Fantasy,1998,4
Comedy,Science_Fiction,1998,5
Fantasy,Science_Fiction,1998,7
Horror,Science_Fiction,1959,15
Action,Drama,1927,1
Action,Romance,1927,1
Action,War,1927,1
Drama,Romance,1927,13
Drama,War,1927,3
Romance,War,1927,3
Drama,Music,1929,2
Drama,Romance,1929,15
Music,Romance,1929,2
Drama,War,1930,4
Drama,Western,1931,1
Adventure,Drama,1935,8
Adventure,History,1935,2
Adventure,Romance,1935,7
Drama,History,1935,7
Drama,Romance,1935,26
History,Romance,1935,4
Drama,Music,1936,8
Drama,Romance,1936,25
Music,Romance,1936,10
Drama,War,1942,18
Romance,War,1942,8
Comedy,Drama,1944,9
Drama,Music,1944,6
Drama,History,1946,4
History,Romance,1946,1
Drama,Romance,1947,21
Action,Drama,1952,13
Action,Romance,1952,4
Drama,War,1953,9
Romance,War,1953,3
Crime,Drama,1954,14
Crime,Drama,1961,14
Crime,Music,1961,1
Drama,Music,1961,2
Adventure,Comedy,1963,4
Adventure,Romance,1963,3
Comedy,History,1963,2
History,Romance,1963,3
Drama,History,1966,11
Crime,Mystery,1967,7
Crime,Thriller,1967,17
Drama,Mystery,1967,6
Drama,Thriller,1967,13
Mystery,Thriller,1967,9
Drama,Family,1968,4
Drama,Music,1968,12
Action,Crime,1971,12
Action,Thriller,1971,12
Crime,Thriller,1971,18
Drama,History,1987,6
Comedy,Crime,1969,5
Comedy,Crime,1984,10
Comedy,Science_Fiction,1984,12
Comedy,Thriller,1984,5
Crime,Science_Fiction,1984,4
Crime,Thriller,1984,18
Adventure,Family,1986,11
Family,Fantasy,1986,6
Horror,Thriller,1988,40
Horror,Thriller,1989,27
Comedy,Horror,1991,13
Comedy,Thriller,1991,11
Horror,Thriller,1981,29
Horror,Thriller,1984,20
Horror,Thriller,1985,15
Mystery,Thriller,1986,7
Horror,Mystery,1982,11
Horror,Science_Fiction,1982,17
Mystery,Science_Fiction,1982,6
Horror,Mystery,1980,11
Mystery,Thriller,1980,12
Comedy,Horror,1990,15
Comedy,Thriller,1990,12
Horror,Thriller,1990,23
Drama,Horror,1990,13
Action,Horror,1991,7
Drama,Horror,1973,10
Drama,Thriller,1973,34
Horror,Thriller,1973,26
Horror,Mystery,1990,4
Action,Adventure,1987,24
Action,Crime,1987,18
Action,Thriller,1987,29
Adventure,Crime,1987,4
Adventure,Thriller,1987,10
Comedy,Thriller,1987,7
Action,Comedy,1989,24
Adventure,Comedy,1989,18
Adventure,Crime,1989,3
Comedy,Thriller,1989,9
Action,Comedy,1992,20
Adventure,Crime,1992,5
Adventure,Thriller,1992,5
Comedy,Thriller,1992,13
Comedy,Fantasy,1984,10
Comedy,Horror,1984,8
Fantasy,Horror,1984,7
Comedy,Fantasy,1990,12
Fantasy,Horror,1990,9
Mystery,Science_Fiction,1973,3
Mystery,Thriller,1973,16
Science_Fiction,Thriller,1973,8
Drama,Science_Fiction,1927,1
Adventure,Family,1989,12
Comedy,Family,1989,18
Comedy,Science_Fiction,1989,14
Family,Science_Fiction,1989,3
Action,Adventure,1972,12
Comedy,Family,1976,9
Comedy,Fantasy,1976,4
Family,Fantasy,1976,5
Comedy,Science_Fiction,1961,3
Family,Science_Fiction,1961,2
Comedy,Family,1979,10
Comedy,Western,1979,4
Family,Western,1979,1
Family,Fantasy,1961,2
Fantasy,Science_Fiction,1961,5
Animation,Drama,1942,1
Animation,Family,1942,2
Drama,Family,1942,3
Action,Drama,1954,12
Drama,Mystery,1991,9
Horror,Mystery,1998,8
History,War,1998,7
Action,Adventure,1979,15
Action,Family,1979,2
Adventure,Family,1979,6
Family,Science_Fiction,1979,5
Comedy,Family,1978,8
Comedy,Science_Fiction,1978,3
Family,Science_Fiction,1978,3
Drama,Family,1989,9
Comedy,Family,1969,4
Adventure,Comedy,1981,12
Adventure,Family,1959,4
Adventure,Fantasy,1959,4
Adventure,Science_Fiction,1959,4
Family,Fantasy,1959,6
Family,Science_Fiction,1959,1
Fantasy,Science_Fiction,1959,2
Comedy,Family,1981,7
Comedy,Fantasy,1981,5
Comedy,Science_Fiction,1981,6
Family,Fantasy,1981,5
Family,Science_Fiction,1981,3
Fantasy,Science_Fiction,1981,3
Family,Science_Fiction,1986,4
Comedy,Family,1967,7
Comedy,Fantasy,1967,5
Family,Fantasy,1967,2
Animation,Comedy,1986,6
Animation,Family,1986,10
Comedy,Family,1986,6
Comedy,Music,1967,9
Drama,Family,1967,1
Drama,Music,1967,5
Family,Music,1967,2
Adventure,Comedy,1980,8
Adventure,Family,1980,4
Adventure,Fantasy,1980,4
Comedy,Family,1980,9
Comedy,Fantasy,1980,8
Family,Fantasy,1980,6
Action,Comedy,1977,13
Action,Family,1977,2
Action,Romance,1977,2
Adventure,Comedy,1977,4
Adventure,Family,1977,5
Adventure,Romance,1977,1
Family,Romance,1977,1
Adventure,Science_Fiction,1992,6
Comedy,Science_Fiction,1992,8
Family,Science_Fiction,1992,3
Action,Comedy,1978,18
Action,Family,1978,1
Action,Western,1978,4
Comedy,Western,1978,4
Family,Western,1978,2
Action,Adventure,1962,14
Action,Drama,1962,22
Action,Family,1962,3
Adventure,Family,1962,5
Drama,Family,1962,3
Adventure,Family,1963,6
Action,Mystery,1998,4
Adventure,Mystery,1998,1
Documentary,History,1989,3
Comedy,Fantasy,1985,11
Fantasy,Romance,1985,6
Drama,War,1965,22
Romance,War,1965,4
Fantasy,Mystery,1982,3
Drama,Music,1983,8
Drama,Romance,1983,33
Music,Romance,1983,6
Comedy,Horror,1989,20
Crime,Mystery,1986,6
Crime,Thriller,1986,16
Drama,Mystery,1986,9
Drama,Thriller,1986,20
Adventure,Animation,1967,3
Adventure,Family,1967,5
Animation,Family,1967,3
Action,Adventure,1960,9
Action,Drama,1960,14
Action,Family,1960,1
Adventure,Drama,1960,8
Drama,Family,1960,3
Animation,Family,1955,2
Animation,Family,1989,8
Drama,Family,1992,9
Drama,Music,1992,6
Family,Music,1992,2
Adventure,Animation,1961,1
Adventure,Comedy,1961,3
Adventure,Family,1961,3
Animation,Comedy,1961,2
Animation,Family,1961,1
Family,Fantasy,1985,13
Adventure,Animation,1953,1
Adventure,Family,1953,1
Adventure,Fantasy,1953,2
Adventure,Music,1953,1
Animation,Family,1953,1
Animation,Fantasy,1953,1
Animation,Music,1953,1
Family,Fantasy,1953,2
Family,Music,1953,3
Fantasy,Music,1953,2
Action,Family,1980,1
Adventure,Music,1980,2
Family,Music,1980,1
Adventure,Crime,1990,3
Adventure,Fantasy,1990,9
Animation,Crime,1990,2
Animation,Fantasy,1990,3
Crime,Family,1990,1
Crime,Fantasy,1990,1
Family,Fantasy,1990,5
Adventure,Animation,1977,2
Adventure,Fantasy,1977,5
Adventure,Family,1978,5
Adventure,Fantasy,1978,5
Adventure,Science_Fiction,1978,5
Family,Fantasy,1978,5
Fantasy,Science_Fiction,1978,4
Adventure,Animation,1994,5
Animation,Romance,1994,1
Adventure,Fantasy,1985,14
Action,Family,1991,8
Adventure,Family,1991,12
Family,Science_Fiction,1991,5
Animation,Family,1959,3
Animation,Fantasy,1959,3
Animation,Romance,1959,1
Family,Romance,1959,1
Fantasy,Romance,1959,2
Fantasy,Mystery,1983,3
Fantasy,Thriller,1983,2
Mystery,Thriller,1983,5
Comedy,Family,1963,4
Family,Romance,1963,3
Family,Music,1946,2
Comedy,Romance,1984,28
Fantasy,Romance,1984,4
Drama,Fantasy,1991,5
Comedy,Mystery,1982,6
Comedy,Romance,1983,23
Comedy,Science_Fiction,1983,6
Romance,Science_Fiction,1983,3
Crime,Drama,1983,22
Adventure,Animation,1978,3
Adventure,Drama,1978,7
Animation,Drama,1978,4
Animation,Fantasy,1978,3
Drama,Fantasy,1978,5
Drama,Romance,1984,38
Drama,Science_Fiction,1984,7
Romance,Science_Fiction,1984,3
Horror,Science_Fiction,1983,10
Science_Fiction,Thriller,1983,8
Drama,Horror,1986,6
Drama,Science_Fiction,1986,9
Drama,Fantasy,1984,10
Drama,Horror,1984,8
Drama,Thriller,1984,22
Fantasy,Thriller,1984,5
Animation,Comedy,1989,6
Animation,Drama,1989,3
Animation,Fantasy,1989,7
Comedy,Fantasy,1989,13
Family,Fantasy,1989,7
Fantasy,Horror,1991,7
Documentary,Foreign,1997,5
Crime,Drama,1980,13
Crime,Romance,1980,4
Drama,Music,1978,4
Adventure,Comedy,1967,9
Adventure,Fantasy,1967,4
Adventure,Music,1967,2
Adventure,Romance,1967,6
Family,Romance,1967,2
Fantasy,Music,1967,1
Fantasy,Romance,1967,3
Music,Romance,1967,7
Comedy,Science_Fiction,1963,1
Family,Science_Fiction,1963,2
Romance,Science_Fiction,1963,3
Animation,Drama,1973,3
Animation,Family,1973,6
Drama,Family,1973,5
Animation,Drama,1982,6
Animation,Family,1982,10
Animation,Fantasy,1982,6
Adventure,Animation,1986,5
Adventure,Drama,1986,11
Animation,Drama,1986,4
Drama,Family,1986,12
Adventure,Animation,1991,3
Comedy,Horror,1986,11
Crime,Horror,1986,3
Adventure,Drama,1984,9
Adventure,Family,1984,6
Adventure,Fantasy,1984,9
Drama,Family,1984,10
Family,Fantasy,1984,6
Drama,Family,1990,9
Comedy,Horror,1978,4
Horror,Science_Fiction,1978,9
Drama,Music,1998,14
Music,Romance,1998,9
Action,Fantasy,1988,6
Action,Mystery,1988,5
Adventure,Fantasy,1988,5
Adventure,Mystery,1988,2
Drama,Fantasy,1988,12
Drama,Mystery,1988,12
Fantasy,Mystery,1988,3
Comedy,Fantasy,1988,14
Crime,Mystery,1948,6
Crime,Thriller,1948,10
Drama,Mystery,1948,8
Mystery,Thriller,1948,7
Comedy,Crime,1976,10
Comedy,Thriller,1976,4
Crime,Thriller,1976,20
Crime,Mystery,1972,7
Crime,Thriller,1972,16
Drama,Mystery,1972,12
Drama,Thriller,1972,18
Mystery,Thriller,1972,18
Action,Drama,1969,21
Action,Mystery,1969,1
Action,Thriller,1969,12
Drama,Mystery,1969,5
Drama,Thriller,1969,14
Mystery,Thriller,1969,7
Mystery,Thriller,1966,9
Crime,Drama,1964,16
Crime,Mystery,1964,5
Crime,Thriller,1964,8
Drama,Mystery,1964,8
Drama,Thriller,1964,16
Mystery,Thriller,1964,8
Crime,Drama,1956,15
Crime,Mystery,1956,4
Drama,Mystery,1956,4
Adventure,Crime,1956,2
Adventure,Mystery,1956,2
Adventure,Thriller,1956,2
Crime,Thriller,1956,8
Drama,Thriller,1956,14
Mystery,Thriller,1956,3
Comedy,Mystery,1955,1
Comedy,Thriller,1955,1
Crime,Drama,1951,18
Crime,Thriller,1951,9
Crime,History,1987,1
History,Thriller,1987,1
Drama,War,1944,16
Crime,Drama,1943,4
Crime,Thriller,1943,4
Thriller,War,1942,2
Adventure,Crime,1939,2
Mystery,Thriller,1938,6
Crime,Drama,1937,17
Mystery,Thriller,1936,6
Drama,Thriller,1934,3
Crime,Mystery,1932,4
Crime,Thriller,1932,5
Mystery,Thriller,1932,3
Comedy,Drama,1931,12
Comedy,Thriller,1931,2
Comedy,Music,1930,12
Mystery,Thriller,1930,2
Crime,Drama,1929,2
Crime,Thriller,1929,3
Drama,Thriller,1929,2
Drama,Thriller,1928,3
Crime,Drama,1927,4
Crime,Thriller,1927,1
Drama,Thriller,1927,2
Action,History,1999,3
Action,Western,1999,5
Drama,History,1999,16
Drama,Western,1999,3
History,Western,1999,1
Comedy,Drama,1975,24
Comedy,Foreign,1975,1
Drama,Foreign,1975,5
Comedy,Drama,1974,24
Drama,Foreign,1974,10
Drama,Romance,1974,21
Foreign,Romance,1974,4
Drama,Family,1980,5
Crime,Romance,1988,8
Action,Comedy,1990,19
Comedy,Mystery,1992,4
Fantasy,Science_Fiction,1992,9
Comedy,Drama,1984,31
Music,Romance,1984,4
Comedy,Romance,1986,24
Drama,Romance,1986,40
Family,Romance,1986,3
Fantasy,Horror,1988,8
Fantasy,Thriller,1988,3
Horror,Mystery,1988,2
Mystery,Thriller,1988,17
Adventure,Comedy,1991,11
Romance,Science_Fiction,1991,2
Mystery,Thriller,1991,12
Adventure,Romance,1990,5
Horror,Mystery,1954,4
Horror,Science_Fiction,1954,5
Mystery,Science_Fiction,1954,1
Comedy,Drama,1980,22
Comedy,Romance,1980,16
Drama,Music,1975,6
Drama,TV_Movie,1998,9
Action,Crime,1973,32
Action,Drama,1973,35
Drama,Foreign,1998,28
Drama,History,1980,9
Comedy,Horror,1998,5
Action,War,1998,2
Science_Fiction,War,1998,1
Drama,Horror,1998,8
Fantasy,Mystery,1998,1
Action,Thriller,1985,24
Horror,Mystery,1975,6
Horror,Science_Fiction,1975,5
Mystery,Science_Fiction,1975,2
Action,Comedy,1984,18
Action,Crime,1984,16
Action,Drama,1984,18
Drama,Music,1986,5
Music,Romance,1986,5
Crime,Romance,1986,4
Fantasy,Science_Fiction,1990,8
Comedy,Crime,1972,5
Comedy,Horror,1972,7
Crime,Horror,1972,3
Horror,Thriller,1954,4
Science_Fiction,Thriller,1954,2
Action,Horror,1984,6
Horror,Science_Fiction,1984,14
Action,Science_Fiction,1962,2
Adventure,Science_Fiction,1962,3
Action,Adventure,1933,5
Action,Drama,1933,4
Action,Horror,1933,3
Adventure,Drama,1933,3
Adventure,Horror,1933,2
Drama,Horror,1933,3
Adventure,Drama,1976,6
Action,Adventure,1985,24
Adventure,Drama,1985,10
Comedy,Crime,1985,10
Comedy,Mystery,1985,2
Crime,Mystery,1985,9
Comedy,Mystery,1989,5
Crime,Mystery,1989,8
Action,Fantasy,1985,7
Adventure,Thriller,1985,5
Fantasy,Horror,1985,6
Fantasy,Science_Fiction,1985,13
Fantasy,Thriller,1985,1
Horror,Science_Fiction,1985,12
Science_Fiction,Thriller,1985,4
Animation,Music,1998,2
Family,Music,1998,2
Drama,Family,1947,1
Romance,Western,1985,1
Action,War,1985,7
Adventure,War,1985,4
Thriller,War,1985,1
Action,War,1982,4
Adventure,War,1982,3
Thriller,War,1982,1
Action,War,1988,6
Adventure,Thriller,1988,7
Adventure,War,1988,2
Thriller,War,1988,1
Action,Comedy,1985,16
Action,Romance,1985,4
Adventure,Romance,1985,5
Action,Romance,1984,6
Adventure,Comedy,1984,7
Adventure,Romance,1984,4
Drama,Science_Fiction,1985,6
Comedy,Science_Fiction,1988,17
Drama,Science_Fiction,1988,11
Comedy,Thriller,1985,8
Mystery,Thriller,1985,9
Action,Crime,1985,17
Action,Family,1985,2
Action,Mystery,1985,2
Adventure,Crime,1985,4
Adventure,Mystery,1985,1
Crime,Family,1985,1
Drama,Family,1985,4
Drama,Mystery,1985,7
Family,Mystery,1985,1
Family,Thriller,1985,1
Action,Family,1986,3
Adventure,Romance,1986,2
Action,Adventure,1949,5
Action,Drama,1949,7
Action,Fantasy,1949,2
Action,Science_Fiction,1949,2
Adventure,Drama,1949,5
Adventure,Fantasy,1949,2
Adventure,Science_Fiction,1949,1
Drama,Fantasy,1949,2
Drama,Science_Fiction,1949,1
Fantasy,Science_Fiction,1949,1
Comedy,Drama,1999,84
Comedy,War,1999,2
Drama,War,1999,10
Drama,Western,1998,2
Romance,Western,1998,2
Drama,Romance,1999,94
Drama,Thriller,1999,53
Comedy,Romance,1999,65
Action,Horror,1999,10
Action,Science_Fiction,1999,24
Horror,Science_Fiction,1999,9
Adventure,Science_Fiction,1987,13
Comedy,Fantasy,1986,6
Comedy,Science_Fiction,1986,10
Fantasy,Science_Fiction,1986,5
Drama,Fantasy,1986,6
Drama,Horror,1958,3
Drama,Science_Fiction,1958,2
Horror,Science_Fiction,1989,23
Action,Comedy,1986,20
Action,Crime,1986,15
Comedy,Thriller,1986,4
Horror,Music,1986,4
Drama,History,1986,12
History,Romance,1986,2
Romance,Thriller,1986,3
Fantasy,Romance,1986,4
Adventure,Comedy,1986,10
Adventure,Comedy,1988,5
