genre_1,genre_2,release_year
Comedy,Music,1994
Comedy,Mystery,1994
Comedy,Romance,1994
Crime,Drama,1994
Crime,Music,1994
Crime,Mystery,1994
Crime,Romance,1994
Drama,Music,1994
Drama,Mystery,1994
Drama,Romance,1994
Music,Mystery,1994
Music,Romance,1994
Mystery,Romance,1994
Drama,Romance,1993
Comedy,War,1994
Action,Drama,1993
Action,Thriller,1993
Drama,Thriller,1993
Comedy,Romance,1994
Action,Adventure,1993
Action,Crime,1993
Action,Science_Fiction,1993
Action,Thriller,1993
Adventure,Crime,1993
Adventure,Science_Fiction,1993
Adventure,Thriller,1993
Crime,Science_Fiction,1993
Crime,Thriller,1993
Science_Fiction,Thriller,1993
Action,Crime,1993
Action,Drama,1993
Action,Thriller,1993
Crime,Drama,1993
Crime,Thriller,1993
Drama,Thriller,1993
Action,Drama,1992
Action,Thriller,1992
Drama,Thriller,1992
Drama,Romance,1993
Drama,History,1993
Drama,War,1993
History,War,1993
Comedy,Drama,1994
Drama,Family,1993
Drama,Fantasy,1993
Family,Fantasy,1993
Comedy,Crime,1994
Comedy,Horror,1994
Comedy,Thriller,1994
Crime,Horror,1994
Crime,Thriller,1994
Horror,Thriller,1994
Action,Adventure,1994
Action,Fantasy,1994
Action,Science_Fiction,1994
Action,Thriller,1994
Adventure,Fantasy,1994
Adventure,Science_Fiction,1994
Adventure,Thriller,1994
Fantasy,Science_Fiction,1994
Fantasy,Thriller,1994
Science_Fiction,Thriller,1994
Drama,Romance,1993
Comedy,Drama,1993
Drama,Family,1994
Comedy,Drama,1993
Comedy,Drama,1993
Comedy,Mystery,1993
Drama,Mystery,1993
Comedy,Drama,1993
Comedy,Romance,1993
Drama,Romance,1993
Drama,Thriller,1993
Drama,Science_Fiction,1982
Drama,Thriller,1982
Science_Fiction,Thriller,1982
Comedy,Drama,1993
Comedy,Romance,1993
Drama,Romance,1993
Comedy,Crime,1993
Comedy,Romance,1993
Crime,Romance,1993
Action,Crime,1993
Action,Mystery,1993
Action,Thriller,1993
Crime,Mystery,1993
Crime,Thriller,1993
Mystery,Thriller,1993
Drama,History,1985
Drama,Romance,1985
History,Romance,1985
Adventure,Comedy,1993
Adventure,Family,1993
Adventure,Fantasy,1993
Comedy,Family,1993
Comedy,Fantasy,1993
Family,Fantasy,1993
Action,Adventure,1994
Action,Crime,1994
Action,Thriller,1994
Adventure,Crime,1994
Adventure,Thriller,1994
Crime,Thriller,1994
Action,Thriller,1994
Drama,Music,1993
Comedy,Drama,1994
Comedy,Family,1994
Comedy,Romance,1994
Drama,Family,1994
Drama,Romance,1994
Family,Romance,1994
Animation,Family,1993
Animation,Fantasy,1993
Family,Fantasy,1993
Action,Adventure,1993
Action,Comedy,1993
Adventure,Comedy,1993
Action,Adventure,1993
Action,Drama,1993
Action,History,1993
Action,Western,1993
Adventure,Drama,1993
Adventure,History,1993
Adventure,Western,1993
Drama,History,1993
Drama,Western,1993
History,Western,1993
Action,Drama,1994
Action,Thriller,1994
Drama,Thriller,1994
Action,Crime,1993
Action,Romance,1993
Action,Thriller,1993
Crime,Romance,1993
Crime,Thriller,1993
Romance,Thriller,1993
Documentary,History,1993
Animation,Family,1994
Animation,Fantasy,1994
Animation,Science_Fiction,1994
Family,Fantasy,1994
Family,Science_Fiction,1994
Fantasy,Science_Fiction,1994
Comedy,Drama,1994
Drama,Romance,1994
Drama,Thriller,1994
Romance,Thriller,1994
Comedy,Drama,1995
Drama,Romance,1993
Comedy,Romance,1994
Drama,Horror,1993
Drama,Thriller,1993
Horror,Thriller,1993
Comedy,Romance,1993
Comedy,Drama,1993
Comedy,Drama,1994
Comedy,Family,1994
Comedy,Drama,1993
Comedy,Romance,1993
Comedy,TV_Movie,1993
Drama,Romance,1993
Drama,TV_Movie,1993
Romance,TV_Movie,1993
Drama,Romance,1994
Comedy,Foreign,1992
Comedy,Drama,1994
Comedy,Family,1994
Comedy,Romance,1994
Family,Romance,1994
Adventure,Drama,1994
Adventure,Family,1994
Drama,Family,1994
Crime,Drama,1993
Crime,Thriller,1993
Drama,Thriller,1993
Comedy,Drama,1994
Comedy,History,1994
Comedy,Mystery,1994
Drama,History,1994
Drama,Mystery,1994
History,Mystery,1994
Documentary,History,1996
Comedy,Drama,1993
Comedy,Foreign,1993
Comedy,Romance,1993
Drama,Foreign,1993
Drama,Romance,1993
Foreign,Romance,1993
Comedy,Drama,1993
Drama,Romance,1993
Comedy,Family,1990
Drama,Fantasy,1990
Drama,Mystery,1990
Drama,Romance,1990
Drama,Thriller,1990
Fantasy,Mystery,1990
Fantasy,Romance,1990
Fantasy,Thriller,1990
Mystery,Romance,1990
Mystery,Thriller,1990
Romance,Thriller,1990
Adventure,Animation,1992
Adventure,Comedy,1992
Adventure,Family,1992
Adventure,Fantasy,1992
Adventure,Romance,1992
Animation,Comedy,1992
Animation,Family,1992
Animation,Fantasy,1992
Animation,Romance,1992
Comedy,Family,1992
Comedy,Fantasy,1992
Comedy,Romance,1992
Family,Fantasy,1992
Family,Romance,1992
Fantasy,Romance,1992
Action,Science_Fiction,1991
Action,Thriller,1991
Science_Fiction,Thriller,1991
Adventure,Drama,1990
Adventure,Western,1990
Drama,Western,1990
Action,Drama,1995
Action,Thriller,1995
Drama,Thriller,1995
Action,Fantasy,1989
Crime,Drama,1991
Crime,Thriller,1991
Drama,Thriller,1991
Animation,Family,1937
Animation,Fantasy,1937
Family,Fantasy,1937
Animation,Family,1991
Animation,Fantasy,1991
Animation,Music,1991
Animation,Romance,1991
Family,Fantasy,1991
Family,Music,1991
Family,Romance,1991
Fantasy,Music,1991
Fantasy,Romance,1991
Music,Romance,1991
Animation,Family,1940
Comedy,Romance,1990
Comedy,Drama,1993
Comedy,Fantasy,1993
Drama,Fantasy,1993
Adventure,Western,1969
Crime,Thriller,1994
Drama,Foreign,1994
Drama,Romance,1994
Foreign,Romance,1994
Comedy,Romance,1995
Comedy,Romance,1996
Drama,Romance,1993
Crime,Drama,1996
Crime,Thriller,1996
Drama,Thriller,1996
Adventure,Comedy,1996
Adventure,Drama,1996
Adventure,Family,1996
Comedy,Drama,1996
Comedy,Family,1996
Drama,Family,1996
Animation,Science_Fiction,1981
Horror,Science_Fiction,1996
Horror,Thriller,1996
Science_Fiction,Thriller,1996
Comedy,Romance,1996
Drama,Romance,1996
Drama,Mystery,1996
Drama,Thriller,1996
Mystery,Thriller,1996
Comedy,Foreign,1974
Adventure,Animation,1970
Adventure,Comedy,1970
Adventure,Family,1970
Animation,Comedy,1970
Animation,Family,1970
Comedy,Family,1970
Drama,Romance,1995
Comedy,Romance,1996
Comedy,Family,1996
Adventure,Documentary,1991
Adventure,Drama,1991
Documentary,Drama,1991
Action,Drama,1995
Action,Thriller,1995
Drama,Thriller,1995
Comedy,Drama,1990
Comedy,Crime,1996
Comedy,Romance,1996
Comedy,Thriller,1996
Crime,Romance,1996
Crime,Thriller,1996
Romance,Thriller,1996
Comedy,Crime,1995
Comedy,Drama,1995
Comedy,Thriller,1995
Crime,Drama,1995
Crime,Thriller,1995
Drama,Thriller,1995
Crime,Drama,1996
Crime,Mystery,1996
Crime,Thriller,1996
Drama,Mystery,1996
Drama,Thriller,1996
Mystery,Thriller,1996
Drama,Romance,1996
Adventure,Animation,1996
Adventure,Family,1996
Adventure,Fantasy,1996
Adventure,Romance,1996
Animation,Family,1996
Animation,Fantasy,1996
Animation,Romance,1996
Family,Fantasy,1996
Family,Romance,1996
Fantasy,Romance,1996
Drama,History,1995
Drama,Romance,1995
Drama,War,1995
History,Romance,1995
History,War,1995
Romance,War,1995
Family,Fantasy,1995
Family,Science_Fiction,1995
Fantasy,Science_Fiction,1995
Comedy,Drama,1996
Drama,Thriller,1996
Comedy,Family,1996
Comedy,Drama,1995
Comedy,Romance,1995
Drama,Romance,1995
Drama,Horror,1996
Drama,Mystery,1996
Drama,Thriller,1996
Horror,Mystery,1996
Horror,Thriller,1996
Mystery,Thriller,1996
Adventure,Comedy,1994
Adventure,Drama,1994
Adventure,Family,1994
Comedy,Drama,1994
Comedy,Family,1994
Drama,Family,1994
Drama,Romance,1995
Drama,Romance,1996
Drama,Mystery,1996
Drama,Thriller,1996
Drama,War,1996
Mystery,Thriller,1996
Mystery,War,1996
Thriller,War,1996
Action,Adventure,1996
Action,Thriller,1996
Adventure,Thriller,1996
Comedy,Drama,1995
Drama,Romance,1996
Horror,Mystery,1995
Horror,Thriller,1995
Mystery,Thriller,1995
Action,Comedy,1996
Comedy,Drama,1993
Crime,Drama,1960
Crime,Thriller,1960
Drama,Thriller,1960
Comedy,Drama,1996
Comedy,Romance,1996
Drama,Romance,1996
Adventure,Animation,1996
Adventure,Family,1996
Animation,Family,1996
Drama,Romance,1996
Drama,Thriller,1996
Romance,Thriller,1996
Comedy,Crime,1996
Comedy,Drama,1996
Crime,Drama,1996
Comedy,Drama,1995
Comedy,War,1995
Drama,War,1995
Drama,Romance,1995
Drama,War,1995
Romance,War,1995
Action,Thriller,1996
Comedy,Science_Fiction,1996
Animation,Comedy,1996
Animation,Drama,1996
Animation,Family,1996
Animation,Fantasy,1996
Comedy,Drama,1996
Comedy,Family,1996
Comedy,Fantasy,1996
Drama,Family,1996
Drama,Fantasy,1996
Family,Fantasy,1996
Action,Drama,1995
Action,Thriller,1995
Drama,Thriller,1995
Comedy,Horror,1996
Comedy,Science_Fiction,1996
Horror,Science_Fiction,1996
Drama,Thriller,1994
Drama,Romance,1995
Drama,Mystery,1965
Drama,Science_Fiction,1965
Mystery,Science_Fiction,1965
Documentary,Foreign,1994
Drama,Horror,1980
Drama,Thriller,1980
Horror,Thriller,1980
Drama,Romance,1994
Action,Adventure,1995
Action,Comedy,1995
Action,Family,1995
Adventure,Comedy,1995
Adventure,Family,1995
Comedy,Family,1995
Drama,Romance,1995
Comedy,Drama,1996
Comedy,Romance,1996
Drama,Romance,1996
Action,Adventure,1996
Action,Science_Fiction,1996
Action,Thriller,1996
Adventure,Science_Fiction,1996
Adventure,Thriller,1996
Science_Fiction,Thriller,1996
Drama,Foreign,1994
Action,Thriller,1996
Crime,Mystery,1996
Crime,Thriller,1996
Mystery,Thriller,1996
Crime,Drama,1995
Crime,Romance,1995
Crime,Thriller,1995
Drama,Romance,1995
Drama,Thriller,1995
Romance,Thriller,1995
Action,Comedy,1996
Action,Drama,1996
Action,Thriller,1996
Comedy,Drama,1996
Comedy,Thriller,1996
Drama,Thriller,1996
Drama,Romance,1995
Comedy,Drama,1995
Comedy,Family,1995
Comedy,Romance,1995
Drama,Family,1995
Drama,Romance,1995
Family,Romance,1995
Drama,History,1992
Drama,Mystery,1996
Drama,Romance,1996
Mystery,Romance,1996
Action,Adventure,1996
Comedy,Romance,1996
Drama,Mystery,1996
Drama,Thriller,1996
Mystery,Thriller,1996
Comedy,Romance,1996
Animation,Comedy,1988
Animation,Family,1988
Comedy,Family,1988
Adventure,Family,1996
Drama,Mystery,1994
Drama,Romance,1994
Drama,Thriller,1994
Mystery,Romance,1994
Mystery,Thriller,1994
Romance,Thriller,1994
Drama,Fantasy,1995
Drama,Western,1995
Fantasy,Western,1995
Adventure,Drama,1995
Adventure,Romance,1995
Adventure,War,1995
Drama,Romance,1995
Drama,War,1995
Romance,War,1995
Action,Crime,1975
Action,Drama,1975
Crime,Drama,1975
Comedy,Foreign,1995
Comedy,Fantasy,1993
Comedy,Science_Fiction,1993
Fantasy,Science_Fiction,1993
Comedy,Fantasy,1996
Comedy,Science_Fiction,1996
Fantasy,Science_Fiction,1996
Drama,Foreign,2002
Drama,Fantasy,1996
Drama,Horror,1996
Drama,Thriller,1996
Fantasy,Horror,1996
Fantasy,Thriller,1996
Horror,Thriller,1996
Comedy,Drama,1996
Drama,Thriller,1996
Comedy,Drama,1995
Comedy,Romance,1995
Drama,Romance,1995
Animation,Drama,1995
Drama,Mystery,1996
Drama,Thriller,1996
Mystery,Thriller,1996
Action,Crime,1996
Action,Drama,1996
Action,Thriller,1996
Crime,Drama,1996
Crime,Thriller,1996
Drama,Thriller,1996
Action,Adventure,1996
Action,Thriller,1996
Adventure,Thriller,1996
Comedy,Drama,1994
Comedy,Fantasy,1994
Comedy,Horror,1994
Drama,Fantasy,1994
Drama,Horror,1994
Fantasy,Horror,1994
Action,Adventure,1996
Action,Drama,1996
Adventure,Drama,1996
Action,Science_Fiction,1996
Action,Animation,1995
Action,Science_Fiction,1995
Animation,Science_Fiction,1995
Horror,Thriller,1996
Action,Comedy,1996
Comedy,Drama,1995
Animation,Comedy,1995
Animation,Family,1995
Comedy,Family,1995
Action,Crime,1948
Action,Drama,1948
Crime,Drama,1948
Comedy,Family,1996
Action,Mystery,1996
Action,Science_Fiction,1996
Action,Thriller,1996
Mystery,Science_Fiction,1996
Mystery,Thriller,1996
Science_Fiction,Thriller,1996
Drama,War,1943
Comedy,Drama,1964
Comedy,War,1964
Drama,War,1964
Comedy,Drama,1992
Comedy,Fantasy,1992
Comedy,Horror,1992
Drama,Fantasy,1992
Drama,Horror,1992
Fantasy,Horror,1992
Comedy,Drama,1995
Comedy,Romance,1995
Drama,Romance,1995
Adventure,Family,1950
Action,Drama,1994
Drama,History,1993
Drama,War,1993
History,War,1993
Action,Adventure,1996
Crime,Drama,1996
Crime,Thriller,1996
Drama,Thriller,1996
Comedy,Drama,1996
Drama,Romance,1995
Comedy,Drama,1996
Comedy,Science_Fiction,1996
Drama,Science_Fiction,1996
Comedy,Drama,1995
Comedy,Family,1995
Drama,Family,1995
Music,Romance,1987
Drama,Romance,1973
Drama,Horror,1968
Drama,Mystery,1968
Horror,Mystery,1968
Drama,War,1995
Drama,Western,1995
War,Western,1995
Crime,Drama,1996
Comedy,Romance,1997
Action,Adventure,1996
Action,Science_Fiction,1996
Adventure,Science_Fiction,1996
Drama,Romance,1996
Drama,Mystery,1996
Drama,Thriller,1996
Mystery,Thriller,1996
Animation,Drama,1996
Animation,Family,1996
Drama,Family,1996
Comedy,Drama,1996
Comedy,Thriller,1996
Drama,Thriller,1996
Action,Drama,1996
Action,Mystery,1996
Action,Thriller,1996
Drama,Mystery,1996
Drama,Thriller,1996
Mystery,Thriller,1996
Comedy,Fantasy,1996
Comedy,Romance,1996
Comedy,Science_Fiction,1996
Fantasy,Romance,1996
Fantasy,Science_Fiction,1996
Romance,Science_Fiction,1996
Drama,Foreign,1990
Drama,Romance,1994
Drama,War,1994
Romance,War,1994
Comedy,Drama,1994
Action,Adventure,1996
Action,Thriller,1996
Adventure,Thriller,1996
Comedy,Horror,1996
Drama,Mystery,1996
Drama,Romance,1996
Mystery,Romance,1996
Comedy,Drama,1996
Comedy,Family,1996
Drama,Family,1996
Drama,Fantasy,1996
Drama,Romance,1996
Drama,Science_Fiction,1996
Fantasy,Romance,1996
Fantasy,Science_Fiction,1996
Romance,Science_Fiction,1996
Comedy,Drama,1996
Comedy,Romance,1996
Drama,Romance,1996
Comedy,Romance,1996
Crime,Drama,1996
Crime,Thriller,1996
Drama,Thriller,1996
Comedy,Romance,1995
Action,Comedy,1996
Action,Thriller,1996
Comedy,Thriller,1996
Comedy,Family,1996
Comedy,Fantasy,1996
Comedy,Science_Fiction,1996
Family,Fantasy,1996
Family,Science_Fiction,1996
Fantasy,Science_Fiction,1996
Comedy,Family,1996
Action,Mystery,1996
Action,Thriller,1996
Mystery,Thriller,1996
Drama,War,1995
Adventure,Drama,1956
Drama,War,1992
Comedy,Drama,1967
Comedy,Romance,1967
Drama,Romance,1967
Drama,Foreign,1993
Comedy,Foreign,1996
Animation,Family,1996
Animation,Fantasy,1996
Family,Fantasy,1996
Comedy,Fantasy,1996
Comedy,Music,1996
Fantasy,Music,1996
Comedy,Drama,1995
Comedy,Romance,1995
Drama,Romance,1995
Action,Thriller,1996
Action,Drama,1996
Action,Thriller,1996
Drama,Thriller,1996
Action,Drama,1996
Action,Science_Fiction,1996
Action,Thriller,1996
Drama,Science_Fiction,1996
Drama,Thriller,1996
Science_Fiction,Thriller,1996
Comedy,Family,1996
Comedy,Fantasy,1996
Family,Fantasy,1996
Comedy,Drama,1996
Comedy,Romance,1996
Drama,Romance,1996
Action,Fantasy,1996
Action,Thriller,1996
Fantasy,Thriller,1996
Comedy,Family,1996
Drama,Horror,1960
Drama,Thriller,1960
Horror,Thriller,1960
Comedy,Horror,1996
Drama,Romance,1995
Comedy,Drama,1996
Action,Adventure,1996
Action,Science_Fiction,1996
Action,Thriller,1996
Adventure,Science_Fiction,1996
Adventure,Thriller,1996
Science_Fiction,Thriller,1996
Crime,Drama,1995
Drama,History,1996
Comedy,Drama,1996
Comedy,Romance,1996
Drama,Romance,1996
Drama,Music,1991
Crime,Drama,1972
Comedy,Drama,1994
Action,Crime,1992
Action,Thriller,1992
Crime,Thriller,1992
Comedy,Drama,1996
Crime,Drama,1996
Crime,Romance,1996
Crime,Thriller,1996
Drama,Romance,1996
Drama,Thriller,1996
Romance,Thriller,1996
Comedy,Family,1996
Crime,Drama,1996
Crime,Music,1996
Crime,Thriller,1996
Drama,Music,1996
Drama,Thriller,1996
Music,Thriller,1996
Comedy,Family,1997
Comedy,Romance,1996
Action,Crime,1994
Action,Drama,1994
Crime,Drama,1994
Action,Adventure,1993
Action,Crime,1993
Adventure,Crime,1993
Comedy,Drama,1996
Horror,Mystery,1997
Horror,Thriller,1997
Mystery,Thriller,1997
Fantasy,Horror,1996
Fantasy,Science_Fiction,1996
Horror,Science_Fiction,1996
Comedy,Family,1996
Drama,Thriller,1996
Comedy,Family,1996
Comedy,Fantasy,1996
Family,Fantasy,1996
Action,Adventure,1996
Action,Comedy,1996
Action,Thriller,1996
Adventure,Comedy,1996
Adventure,Thriller,1996
Comedy,Thriller,1996
Drama,Romance,1998
Drama,War,1998
Romance,War,1998
Adventure,Animation,1995
Adventure,Family,1995
Animation,Family,1995
Horror,Thriller,1995
Comedy,Drama,1996
Comedy,Romance,1996
Drama,Romance,1996
Drama,History,1996
Drama,Romance,1933
Drama,Romance,2010
Drama,Romance,1994
Drama,History,1943
Drama,Romance,1943
Drama,Thriller,1943
History,Romance,1943
History,Thriller,1943
Romance,Thriller,1943
Comedy,Romance,1940
Comedy,Music,1952
Comedy,Romance,1952
Music,Romance,1952
Comedy,Drama,1951
Comedy,Music,1951
Comedy,Romance,1951
Drama,Music,1951
Drama,Romance,1951
Music,Romance,1951
Comedy,Music,1957
Comedy,Romance,1957
Music,Romance,1957
Comedy,Drama,1961
Comedy,Romance,1961
Drama,Romance,1961
Mystery,Romance,1958
Mystery,Thriller,1958
Romance,Thriller,1958
Drama,Mystery,1954
Drama,Thriller,1954
Mystery,Thriller,1954
Comedy,Romance,1934
Crime,Drama,1944
Crime,Mystery,1944
Crime,Thriller,1944
Drama,Mystery,1944
Drama,Thriller,1944
Mystery,Thriller,1944
Comedy,Music,1934
Comedy,Romance,1934
Music,Romance,1934
Mystery,Thriller,1959
Comedy,Drama,1960
Comedy,Romance,1960
Drama,Romance,1960
Comedy,Romance,1959
Comedy,Mystery,1963
Comedy,Romance,1963
Comedy,Thriller,1963
Mystery,Romance,1963
Mystery,Thriller,1963
Romance,Thriller,1963
Drama,Romance,1942
Crime,Mystery,1941
Crime,Thriller,1941
Mystery,Thriller,1941
Drama,Family,1964
Drama,Music,1964
Drama,Romance,1964
Family,Music,1964
Family,Romance,1964
Music,Romance,1964
Comedy,Drama,1954
Comedy,Romance,1954
Drama,Romance,1954
Comedy,Romance,1953
Comedy,Drama,1939
Comedy,Family,1939
Drama,Family,1939
Comedy,Music,1944
Comedy,Romance,1944
Music,Romance,1944
Adventure,Family,1939
Adventure,Fantasy,1939
Family,Fantasy,1939
Drama,Romance,1939
Drama,War,1939
Romance,War,1939
Comedy,Drama,1982
Drama,Mystery,1941
Adventure,Mystery,1968
Adventure,Science_Fiction,1968
Mystery,Science_Fiction,1968
Adventure,Romance,1947
Comedy,Drama,1939
Drama,Mystery,1940
Mystery,Thriller,1940
Mystery,War,1940
Thriller,War,1940
Drama,Romance,1946
Drama,Thriller,1946
Romance,Thriller,1946
Drama,Mystery,1945
Drama,Thriller,1945
Mystery,Thriller,1945
Drama,Romance,1957
Crime,Drama,1955
Crime,Mystery,1955
Crime,Romance,1955
Crime,Thriller,1955
Drama,Mystery,1955
Drama,Romance,1955
Drama,Thriller,1955
Mystery,Romance,1955
Mystery,Thriller,1955
Romance,Thriller,1955
Comedy,Drama,1950
Comedy,Family,1950
Comedy,Romance,1950
Drama,Family,1950
Drama,Romance,1950
Family,Romance,1950
Comedy,Music,1953
Comedy,Romance,1939
Comedy,Drama,1957
Comedy,Romance,1957
Drama,Romance,1957
Comedy,Music,1958
Comedy,Romance,1958
Music,Romance,1958
Comedy,Romance,1958
Action,Adventure,1938
Action,Romance,1938
Adventure,Romance,1938
Action,Adventure,1940
Action,Drama,1940
Action,Romance,1940
Action,Western,1940
Adventure,Drama,1940
Adventure,Romance,1940
Adventure,Western,1940
Drama,Romance,1940
Drama,Western,1940
Romance,Western,1940
Drama,Mystery,1944
Fantasy,Mystery,1947
Fantasy,Romance,1947
Mystery,Romance,1947
Adventure,Drama,1937
Adventure,Fantasy,1937
Adventure,Mystery,1937
Drama,Fantasy,1937
Drama,Mystery,1937
Fantasy,Mystery,1937
Comedy,Music,1935
Comedy,Romance,1935
Music,Romance,1935
Comedy,War,1942
Comedy,Romance,1936
Action,Drama,1956
Action,Western,1956
Drama,Western,1956
Comedy,Crime,1934
Comedy,Mystery,1934
Crime,Mystery,1934
Comedy,Drama,1940
Adventure,Comedy,1956
Adventure,Family,1956
Adventure,Fantasy,1956
Adventure,Romance,1956
Comedy,Family,1956
Comedy,Fantasy,1956
Comedy,Romance,1956
Family,Fantasy,1956
Family,Romance,1956
Fantasy,Romance,1956
Drama,Family,1946
Drama,Fantasy,1946
Family,Fantasy,1946
Comedy,Drama,1939
Comedy,Romance,1938
Drama,Romance,1941
Comedy,Mystery,1943
Comedy,Romance,1943
Comedy,Thriller,1943
Mystery,Romance,1943
Mystery,Thriller,1943
Romance,Thriller,1943
Comedy,Fantasy,1946
Comedy,Romance,1946
Fantasy,Romance,1946
Drama,Family,1936
Crime,Drama,1939
Crime,Mystery,1939
Crime,Thriller,1939
Drama,Mystery,1939
Drama,Thriller,1939
Mystery,Thriller,1939
Comedy,Music,1949
Comedy,Romance,1949
Music,Romance,1949
Romance,Western,1947
Action,Mystery,1935
Action,Thriller,1935
Mystery,Thriller,1935
Drama,War,1945
Action,Adventure,1943
Action,Western,1943
Adventure,Western,1943
Adventure,Romance,1951
Adventure,War,1951
Romance,War,1951
Action,Adventure,1953
Action,Comedy,1953
Action,Crime,1953
Action,Drama,1953
Action,Romance,1953
Adventure,Comedy,1953
Adventure,Crime,1953
Adventure,Drama,1953
Adventure,Romance,1953
Comedy,Crime,1953
Comedy,Drama,1953
Comedy,Romance,1953
Crime,Drama,1953
Crime,Romance,1953
Drama,Romance,1953
Drama,Romance,1958
Drama,Romance,1954
Comedy,Drama,1941
Comedy,Romance,1941
Drama,Romance,1941
Action,Drama,1938
Action,Mystery,1938
Action,Romance,1938
Drama,Mystery,1938
Drama,Romance,1938
Mystery,Romance,1938
Drama,Romance,1932
Drama,War,1932
Romance,War,1932
Music,Mystery,1936
Action,Foreign,1985
Drama,Romance,1955
Comedy,Drama,1996
Comedy,Romance,1996
Drama,Romance,1996
Documentary,Family,1995
Action,Adventure,1996
Action,Drama,1996
Action,Family,1996
Adventure,Drama,1996
Adventure,Family,1996
Drama,Family,1996
Drama,Romance,1997
Comedy,Drama,1996
Comedy,Music,1996
Drama,Music,1996
Action,Adventure,1996
Action,Thriller,1996
Adventure,Thriller,1996
Drama,Thriller,1996
Drama,Thriller,1996
Drama,Romance,1996
Action,Crime,1996
Action,Drama,1996
Action,Thriller,1996
Crime,Drama,1996
Crime,Thriller,1996
Drama,Thriller,1996
Action,Drama,1996
Action,Thriller,1996
Drama,Thriller,1996
Action,Crime,1996
Action,Drama,1996
Crime,Drama,1996
Comedy,Crime,1996
Comedy,Crime,1996
Comedy,Thriller,1996
